hour_index,hour_of_day,solar_kwh_per_mw,wind_kwh_per_wtg
864,0,0.0,1133.351283240015
865,1,0.0,1966.1311122357529
866,2,0.0,624.6499743934302
867,3,0.0,0.0
868,4,0.0,215.66719218527737
869,5,0.0,133.23212304526734
870,6,0.0,246.44796566629515
871,7,128.71,390.6403244723497
872,8,455.89,636.4454655753046
873,9,756.45,328.1147855940458
874,10,970.29,175.2600304994011
875,11,1083.45,596.6299674973526
876,12,1075.39,790.2589729346798
877,13,1070.06,717.8714467838755
878,14,981.36,760.3436183051991
879,15,797.13,784.9631151841274
880,16,523.16,900.1319663357389
881,17,184.35,459.18864152966296
882,18,0.0,523.411820911509
883,19,0.0,724.3373289096637
884,20,0.0,537.5208451904904
885,21,0.0,643.0164349960595
886,22,0.0,587.109763058873
887,23,0.0,653.7507394425642
888,0,0.0,435.1061949695515
889,1,0.0,581.2070891419369
890,2,0.0,358.6537306988825
891,3,0.0,384.80104246033454
892,4,0.0,806.9441415339342
893,5,0.0,1546.9212316636967
894,6,0.0,152.83663181658324
895,7,128.85,0.0
896,8,452.58,0.0
897,9,755.33,80.26127367302324
898,10,977.13,299.87889238476174
899,11,1078.53,347.7011887231689
900,12,1070.02,286.29754338668886
901,13,1063.99,264.2416776546705
902,14,973.72,786.6198589077084
903,15,772.11,648.0102293859123
904,16,490.7,861.0790190860844
905,17,170.68,701.8500661003097
906,18,0.0,396.39928529465175
907,19,0.0,656.5030427090473
908,20,0.0,770.1826907390513
909,21,0.0,1568.091852130816
910,22,0.0,1862.6417505166544
911,23,0.0,1186.617558791243
912,0,0.0,906.35734592297
913,1,0.0,1257.0595011621112
914,2,0.0,1308.5638779490755
915,3,0.0,737.1205188618238
916,4,0.0,1150.308205936373
917,5,0.0,944.2219669624028
918,6,0.0,477.61927396226974
919,7,124.04,81.69033308697315
920,8,440.89,463.37601779149423
921,9,730.31,538.3449315112272
922,10,938.49,812.4095502755625
923,11,1055.6,301.04804166120226
924,12,1077.11,170.24860778488727
925,13,1066.14,508.7474748543848
926,14,935.43,212.00926113613207
927,15,732.38,261.1521487025847
928,16,451.47,351.1721412956478
929,17,153.43,771.8569022659168
930,18,0.0,1385.096787609937
931,19,0.0,1892.0488967666608
932,20,0.0,2593.350162263499
933,21,0.0,2582.6207339098464
934,22,0.0,2292.407465990457
935,23,0.0,1559.9604929293644
936,0,0.0,811.5467999357833
937,1,0.0,220.64710200065264
938,2,0.0,718.3896710377646
939,3,0.0,212.16564312934835
940,4,0.0,281.8976687969041
941,5,0.0,699.4967422370077
942,6,0.0,552.391468010824
943,7,131.18,541.3013488738357
944,8,448.02,233.9669172122242
945,9,739.52,158.17702428206888
946,10,956.01,323.0922011732569
947,11,1072.52,791.2563936648904
948,12,1078.95,390.8149937122417
949,13,1073.37,369.8348807440308
950,14,994.71,253.41421500457892
951,15,795.02,783.0520832182882
952,16,511.76,1151.459368675184
953,17,183.14,1297.62263247163
954,18,0.0,1040.7995697807637
955,19,0.0,1306.7943385071835
956,20,0.0,989.5385258144896
957,21,0.0,1782.597888834333
958,22,0.0,134.1874304703016
959,23,0.0,0.0
960,0,0.0,0.0
961,1,0.0,310.68903086647595
962,2,0.0,125.64324281272836
963,3,0.0,129.70165011564848
964,4,0.0,58.14069954097386
965,5,0.0,173.23002301703988
966,6,0.0,277.2146499368073
967,7,133.66,0.0
968,8,447.73,0.0
969,9,759.4,0.0
970,10,955.56,765.8817371851735
971,11,1042.54,1176.045702277399
972,12,1066.49,1077.454343954186
973,13,1037.83,909.7293197058192
974,14,936.05,453.3515563073897
975,15,735.06,875.1336100317621
976,16,470.39,669.3397625684142
977,17,164.66,465.5506164648826
978,18,0.0,768.6951415921361
979,19,0.0,1060.9597997601647
980,20,0.0,1622.1062493222555
981,21,0.0,1030.523705892018
982,22,0.0,626.2599403993659
983,23,0.0,627.7321326515537
984,0,0.0,393.82457792297134
985,1,0.0,0.0
986,2,0.0,0.0
987,3,0.0,0.0
988,4,0.0,194.42628618700695
989,5,0.0,397.06735423001686
990,6,0.0,413.7531498768262
991,7,131.93,0.0
992,8,443.08,357.0323733206999
993,9,738.55,1050.056772858689
994,10,956.69,806.0576166943412
995,11,1077.11,1786.6781994863948
996,12,1068.84,2488.3094880901645
997,13,1062.83,2598.64008871672
998,14,944.03,1823.1426374736377
999,15,765.48,855.2504633792255
1000,16,487.17,1060.5962451715577
1001,17,172.01,935.7727571004016
1002,18,0.0,1896.8308055875648
1003,19,0.0,1609.3851954313068
1004,20,0.0,2369.351516859409
1005,21,0.0,1873.5589159890835
1006,22,0.0,1120.3592535782998
1007,23,0.0,290.58015973392327
1008,0,0.0,470.7993107568791
1009,1,0.0,1150.0644917212894
1010,2,0.0,496.3784431927677
1011,3,0.0,597.1751773280627
1012,4,0.0,545.3389416551515
1013,5,0.0,542.2027626830981
1014,6,0.0,654.2810297780647
1015,7,138.28,525.6257974319592
1016,8,466.9,66.05955506875557
1017,9,761.12,0.0
1018,10,981.22,0.0
1019,11,1078.29,0.0
1020,12,1070.06,0.0
1021,13,1064.34,348.1129622246113
1022,14,974.73,749.9056727902763
1023,15,778.12,1044.9778553268632
1024,16,512.85,1197.7869608498945
1025,17,183.44,583.7825230814282
1026,18,0.0,349.4718301820295
1027,19,0.0,521.977822704947
1028,20,0.0,1132.235770735152
1029,21,0.0,2519.021264157879
1030,22,0.0,2416.68686258478
1031,23,0.0,2201.825068095183
1032,0,0.0,943.8140290875244
1033,1,0.0,544.333826440428
1034,2,0.0,793.3329331118155
1035,3,0.0,750.1958239460654
1036,4,0.0,724.9419364957525
1037,5,0.0,0.0
1038,6,0.0,117.31109220272634
1039,7,128.14,499.0781819285009
1040,8,417.91,328.76132118379064
1041,9,689.07,395.0406094333096
1042,10,886.61,311.6656792412948
1043,11,1025.52,219.59094433555669
1044,12,1065.14,372.3189396511042
1045,13,1016.32,918.6808734963998
1046,14,910.76,674.000101201871
1047,15,711.71,791.3026105818976
1048,16,482.11,1902.55261203117
1049,17,182.77,1965.3507994898407
1050,18,0.0,2228.45555094815
1051,19,0.0,2397.629979908055
1052,20,0.0,1422.8386490649705
1053,21,0.0,2610.001279997253
1054,22,0.0,2631.136591357084
1055,23,0.0,1469.8949824591627
1056,0,0.0,1089.944588289721
1057,1,0.0,1125.6975018119294
1058,2,0.0,1102.015777258674
1059,3,0.0,1169.4625343311582
1060,4,0.0,590.0554246899043
1061,5,0.0,129.36877099720013
1062,6,0.0,537.1708331004614
1063,7,157.54,551.5715250700528
1064,8,516.8,1236.8497868838122
1065,9,829.75,719.3997602668773
1066,10,1048.04,121.3779973464412
1067,11,1087.4,0.0
1068,12,1078.84,0.0
1069,13,1073.26,0.0
1070,14,1046.96,0.0
1071,15,839.63,340.19637068272823
1072,16,549.5,1600.141660950918
1073,17,202.73,2006.4482906739927
1074,18,0.0,815.5804241970204
1075,19,0.0,839.8670654386855
1076,20,0.0,515.6642046220334
1077,21,0.0,396.4777870922193
1078,22,0.0,804.0474843862706
1079,23,0.0,444.34938467620265
1080,0,0.0,236.7176953507718
1081,1,0.0,124.392224336974
1082,2,0.0,300.6275998555551
1083,3,0.0,0.0
1084,4,0.0,100.34829036724294
1085,5,0.0,604.0899700478413
1086,6,0.0,849.4537628472443
1087,7,139.29,364.3582824184653
1088,8,450.17,347.4161137998632
1089,9,728.53,834.0590551690445
1090,10,912.38,1430.363960134623
1091,11,1019.17,1899.38919348582
1092,12,1077.67,2313.0576228480527
1093,13,1051.67,1430.3575955844517
1094,14,982.79,1307.6184677435326
1095,15,772.17,708.7247948228296
1096,16,530.29,294.73891218163106
1097,17,193.7,319.0573363560602
1098,18,0.0,593.8659485684718
1099,19,0.0,864.0961499497828
1100,20,0.0,1729.3984276956166
1101,21,0.0,2108.9807146244293
1102,22,0.0,1129.1475691194896
1103,23,0.0,436.7206935935615
1104,0,0.0,1097.073396421834
1105,1,0.0,567.4681264376029
1106,2,0.0,530.6982476959199
1107,3,0.0,421.8896331224505
1108,4,0.0,153.0440378749038
1109,5,0.0,306.7948324352
1110,6,0.0,501.6654896037279
1111,7,176.27,669.5723131287842
1112,8,545.68,395.61936693272486
1113,9,858.39,797.6408158634205
1114,10,1072.95,496.1178255721548
1115,11,1073.37,296.33092067667826
1116,12,1063.72,268.6101809818254
1117,13,1057.05,423.3317764524348
1118,14,1053.6,761.408741386428
1119,15,891.76,107.97605159496447
1120,16,605.6,295.1527395873077
1121,17,238.93,332.6671318103711
1122,18,0.0,178.00130470332343
1123,19,0.0,346.5447185371441
1124,20,0.0,1224.6027432248527
1125,21,0.0,778.4598697970171
1126,22,0.0,222.28166779510929
1127,23,0.0,287.449889027656
1128,0,0.0,1895.9982749831183
1129,1,0.0,1403.049000943321
1130,2,0.0,816.4898174124921
1131,3,0.0,1153.4435373875338
1132,4,0.0,578.3323076655928
1133,5,0.0,621.38678679168
1134,6,0.0,337.66992823701315
1135,7,155.45,100.96664174062047
1136,8,87.26,99.91289889056576
1137,9,285.76,124.92236124541353
1138,10,435.06,0.0
1139,11,985.7,0.0
1140,12,865.93,0.0
1141,13,557.09,975.9276977875656
1142,14,397.25,1960.3100989852253
1143,15,389.05,2544.378653323662
1144,16,295.74,2378.45568231432
1145,17,155.26,2536.4955193726623
1146,18,0.0,2460.591479706748
1147,19,0.0,1785.7422009394163
1148,20,0.0,2021.087387512976
1149,21,0.0,2422.7576804202604
1150,22,0.0,2553.381709695918
1151,23,0.0,1950.4122528959117
1152,0,0.0,775.6070321873482
1153,1,0.0,352.73931868752334
1154,2,0.0,512.7865813727635
1155,3,0.0,314.79862070751807
1156,4,0.0,380.94219460311984
1157,5,0.0,0.0
1158,6,0.0,107.76368760936424
1159,7,159.27,515.9356706999234
1160,8,499.63,211.64349202199404
1161,9,791.16,93.91126167159004
1162,10,1008.41,533.5465698737436
1163,11,1074.94,980.8190050489728
1164,12,1066.71,1819.679311839796
1165,13,1060.85,2403.346618842316
1166,14,995.72,2237.718390459678
1167,15,802.21,1655.4264690292346
1168,16,531.86,835.1665674843512
1169,17,199.75,306.60274105543385
1170,18,0.0,185.99569285782923
1171,19,0.0,117.69455613824246
1172,20,0.0,513.5888566204192
1173,21,0.0,745.2467763512088
1174,22,0.0,2014.0850181172068
1175,23,0.0,2086.9589938325307
1176,0,0.0,2198.874781320217
1177,1,0.0,2205.83559551361
1178,2,0.0,1101.4952739309758
1179,3,0.0,729.3247823304496
1180,4,0.0,215.9330752367713
1181,5,0.0,0.0
1182,6,0.0,278.40581866935435
1183,7,175.8,0.0
1184,8,538.41,195.16964099681547
1185,9,846.1,1033.0092339219032
1186,10,1059.65,517.7168723470473
1187,11,1069.05,406.86358639120215
1188,12,1059.46,217.32151639758013
1189,13,1052.83,391.9035514156236
1190,14,1049.34,586.4335035864748
1191,15,870.83,496.1653210646568
1192,16,586.94,933.7582368583236
1193,17,229.63,621.6524325832872
1194,18,0.0,456.7674648858794
1195,19,0.0,519.8306038424852
1196,20,0.0,779.1188124951132
1197,21,0.0,2044.6506667748465
1198,22,0.0,2397.1769776926253
1199,23,0.0,1456.847793745652
1200,0,0.0,1005.927189948776
1201,1,0.0,1310.517420401835
1202,2,0.0,1690.4309262793677
1203,3,0.0,1218.7368407434603
1204,4,0.0,1494.4147782272476
1205,5,0.0,1705.4238413086016
1206,6,0.0,928.923659689857
1207,7,177.24,216.8115771550231
1208,8,543.12,227.2856429772304
1209,9,847.4,767.5955105616621
1210,10,1058.12,1695.2155312398909
1211,11,1067.58,1907.857177654221
1212,12,1058.2,880.188416333592
1213,13,1051.82,261.1681028187665
1214,14,1048.57,337.17342692682206
1215,15,868.82,166.84230281115865
1216,16,587.11,0.0
1217,17,230.37,196.78983066067184
1218,18,0.0,1114.0462049390983
1219,19,0.0,1575.4632661660885
1220,20,0.0,1930.1919226240648
1221,21,0.0,1547.5011575768776
1222,22,0.0,1407.394712483228
1223,23,0.0,1594.6897093262835
1224,0,0.0,547.8925831066698
1225,1,0.0,50.90063575651574
1226,2,0.0,0.0
1227,3,0.0,241.5561727440409
1228,4,0.0,185.61105256491248
1229,5,0.0,0.0
1230,6,0.0,0.0
1231,7,139.58,320.8217038921306
1232,8,448.93,311.0168052752594
1233,9,736.84,455.1557008706641
1234,10,957.87,122.3234333812873
1235,11,1063.33,118.75725701035483
1236,12,1054.4,1134.459083624496
1237,13,1048.12,2609.1037198001427
1238,14,985.6,2455.5636337519554
1239,15,789.17,1528.4560949788822
1240,16,501.96,1799.9007817594097
1241,17,185.84,2434.353211327608
1242,18,0.0,2521.459648813115
1243,19,0.0,2524.000913931622
1244,20,0.0,1991.8867394987155
1245,21,0.0,1613.1651736357117
1246,22,0.0,1675.4781144160063
1247,23,0.0,1093.5911353606946
1248,0,0.0,1181.4703498803783
1249,1,0.0,614.8340167380175
1250,2,0.0,370.1732791899164
1251,3,0.0,159.73466206790218
1252,4,0.0,340.6530655892542
1253,5,0.0,494.763687175004
1254,6,0.0,539.7667569716465
1255,7,133.82,455.3666497401778
1256,8,445.89,718.2950096386678
1257,9,713.18,953.126030106598
1258,10,915.91,583.0270142604651
1259,11,1061.82,297.1660903664608
1260,12,1053.64,650.499356981514
1261,13,1047.56,1865.7003230237228
1262,14,933.39,2331.6096260279155
1263,15,755.29,541.7282203774527
1264,16,482.54,773.7705889545625
1265,17,181.15,316.89977413159494
1266,18,0.0,400.9765893625868
1267,19,0.0,826.1422374583873
1268,20,0.0,610.8998807082011
1269,21,0.0,642.9212740972052
1270,22,0.0,1797.0078730082064
1271,23,0.0,2052.39097442064
1272,0,0.0,1598.3985322464584
1273,1,0.0,1153.267425553573
1274,2,0.0,1161.9574636431607
1275,3,0.0,1349.4751121784157
1276,4,0.0,897.4552654400948
1277,5,0.0,997.0817391892664
1278,6,0.0,694.955950512224
1279,7,135.24,1208.905409836556
1280,8,386.43,422.2205473653271
1281,9,643.43,12.5758153686194
1282,10,860.1,162.02205945719956
1283,11,966.38,0.0
1284,12,1023.62,89.45781246042735
1285,13,932.19,0.0
1286,14,812.44,0.0
1287,15,653.49,0.0
1288,16,389.9,0.0
1289,17,136.36,235.33551247528337
1290,18,0.0,420.9109235492422
1291,19,0.0,512.1601334370522
1292,20,0.0,1434.010939409278
1293,21,0.0,1950.5312705286865
1294,22,0.0,1579.358809669576
1295,23,0.0,1351.5290332491409
1296,0,0.0,598.0190885633625
1297,1,0.0,410.2937444517737
1298,2,0.0,665.9697150920417
1299,3,0.0,744.6072757744028
1300,4,0.0,0.0
1301,5,0.0,0.0
1302,6,0.0,0.0
1303,7,159.43,0.0
1304,8,500.66,0.0
1305,9,807.89,0.0
1306,10,1002.09,279.34009454668427
1307,11,1065.76,485.03756583496255
1308,12,1056.78,252.57118506311016
1309,13,1050.85,472.2722677962531
1310,14,996.47,634.645854179664
1311,15,793.82,245.8760759138469
1312,16,520.06,555.0734900926734
1313,17,189.71,454.2003434856622
1314,18,0.0,194.7052773851197
1315,19,0.0,1758.2166423985352
1316,20,0.0,987.7494735079932
1317,21,0.0,625.7595259747008
1318,22,0.0,632.8890982944804
1319,23,0.0,884.192925824103
1320,0,0.0,741.5688755535537
1321,1,0.0,714.3981032772199
1322,2,0.0,342.4754816118545
1323,3,0.0,449.6898528310396
1324,4,0.0,1285.8586026801677
1325,5,0.0,1007.5078737681332
1326,6,0.0,1026.3034760053538
1327,7,139.95,486.1999994925379
1328,8,428.82,461.2562964456429
1329,9,703.0,1095.375936673455
1330,10,897.87,970.0385897504729
1331,11,1045.52,941.7316690045964
1332,12,1061.86,771.6900524104574
1333,13,1055.62,596.5580561689309
1334,14,960.83,877.4736772674214
1335,15,787.4,829.5686800461172
1336,16,523.78,458.43555236985776
1337,17,203.37,267.1620178754068
1338,18,0.0,1024.3600692310124
1339,19,0.0,812.8755710593886
1340,20,0.0,875.7246460425717
1341,21,0.0,1852.9453256312445
1342,22,0.0,2041.4772793174504
1343,23,0.0,1921.302556203583
1344,0,0.0,712.611671121232
1345,1,0.0,122.80079867491062
1346,2,0.0,0.0
1347,3,0.0,0.0
1348,4,0.0,0.0
1349,5,0.0,407.7579820739946
1350,6,0.0,336.8305804950475
1351,7,128.1,234.02969950561857
1352,8,394.38,91.39313436306756
1353,9,617.15,0.0
1354,10,700.76,0.0
1355,11,773.6,230.9925717151881
1356,12,853.37,583.8743743822188
1357,13,833.84,872.4171872647183
1358,14,606.14,522.5831188393117
1359,15,454.28,668.8471468447552
1360,16,315.7,2178.32399348956
1361,17,106.64,1320.9105554727623
1362,18,0.0,916.9684858595366
1363,19,0.0,2125.8943219787875
1364,20,0.0,2337.812971970409
1365,21,0.0,2582.172424783908
1366,22,0.0,2484.646258236879
1367,23,0.0,2031.1871433147576
1368,0,0.0,1858.1623382093712
1369,1,0.0,2255.5058357694584
1370,2,0.0,2328.948492508342
1371,3,0.0,1123.942429477739
1372,4,0.0,261.8961294608292
1373,5,0.0,607.7389398774912
1374,6,0.0,1481.389138846547
1375,7,143.15,695.5562054360427
1376,8,403.6,532.0107257249625
1377,9,649.36,490.5762577557669
1378,10,860.04,453.790811388213
1379,11,1014.59,828.9175145162811
1380,12,1059.44,940.7030431286488
1381,13,974.28,668.3826745701294
1382,14,902.15,1521.9062034686815
1383,15,694.32,783.3237953490195
1384,16,401.24,106.64173026866162
1385,17,150.68,316.2372527510488
1386,18,0.0,317.31033495474014
1387,19,0.0,253.1398831230187
1388,20,0.0,1158.7517308536435
1389,21,0.0,2017.2190154373889
1390,22,0.0,2251.2159849191344
1391,23,0.0,1731.6124039662668
1392,0,0.0,1968.3787417405208
1393,1,0.0,1739.033254488748
1394,2,0.0,472.14200317553815
1395,3,0.0,178.79222170219083
1396,4,0.0,757.7373877426268
1397,5,0.0,472.12887154773455
1398,6,0.0,1005.1969470825436
1399,7,55.15,203.4471357018576
1400,8,351.51,341.56975296001747
1401,9,671.18,805.6834859802406
1402,10,691.71,820.168903860102
1403,11,798.06,391.04851644362407
1404,12,636.84,349.8094458051804
1405,13,713.2,496.3106912814613
1406,14,451.63,1163.6347124363058
1407,15,392.4,1531.031892926699
1408,16,137.97,2615.558158295558
1409,17,5.85,2306.2797445206165
1410,18,0.0,1068.400189026514
1411,19,0.0,832.8868579848515
1412,20,0.0,1658.8411285585707
1413,21,0.0,1908.340586005624
1414,22,0.0,1574.8897789436712
1415,23,0.0,653.2756268938467
1416,0,0.0,556.0103930149876
1417,1,0.0,198.93136872508063
1418,2,0.0,0.0
1419,3,0.0,0.0
1420,4,0.0,0.0
1421,5,0.0,465.2937281560226
1422,6,0.0,1698.0725546954975
1423,7,102.51,1987.2793252076965
1424,8,320.17,1876.960062546182
1425,9,495.45,592.1251910140414
1426,10,622.46,321.09436271429075
1427,11,718.24,0.0
1428,12,705.43,553.8403009305304
1429,13,662.75,1648.3509196216232
1430,14,589.92,921.1476214245274
1431,15,447.62,43.21282784339405
1432,16,257.69,23.716595311786385
1433,17,100.13,500.0633638654914
1434,18,0.0,318.5075454960673
1435,19,0.0,492.0881088298752
1436,20,0.0,628.7914016236014
1437,21,0.0,1140.755075830787
1438,22,0.0,2008.1443790212568
1439,23,0.0,2518.0744378370505
1440,0,0.0,1914.7283841990147
1441,1,0.0,2425.441953398497
1442,2,0.0,1068.984672737593
1443,3,0.0,920.9118752247806
1444,4,0.0,1034.4026163233627
1445,5,0.0,693.7526262697232
1446,6,0.0,402.2389503996996
1447,7,123.39,769.54208304936
1448,8,401.92,365.8546596915219
1449,9,641.92,193.7730627061792
1450,10,862.58,465.72984220371336
1451,11,933.22,229.67293632124557
1452,12,987.21,714.5069788866613
1453,13,933.51,951.0581998810912
1454,14,810.43,840.2078780001726
1455,15,614.77,210.97117768840928
1456,16,393.51,1203.0432793327293
1457,17,136.97,2260.019726499647
1458,18,0.0,2360.271523185976
1459,19,0.0,2439.1432904517583
1460,20,0.0,1748.7712365249731
1461,21,0.0,1143.2120710736096
1462,22,0.0,805.7067896573182
1463,23,0.0,1822.6232381113468
1464,0,0.0,2002.26981013414
1465,1,0.0,2368.1479673474146
1466,2,0.0,1750.6043096082149
1467,3,0.0,1683.7014132474717
1468,4,0.0,627.1799453118277
1469,5,0.0,570.0869053453553
1470,6,0.0,286.6435727180488
1471,7,182.45,0.0
1472,8,535.81,0.0
1473,9,842.36,354.9349759369585
1474,10,1058.78,1013.3010534713068
1475,11,1069.15,1189.679661919272
1476,12,1060.68,1375.4632743143184
1477,13,1055.0,1318.0016682249131
1478,14,1052.23,930.0946862620458
1479,15,851.98,510.9586532169611
1480,16,561.96,417.4273043763395
1481,17,215.29,784.4469125603335
1482,18,0.0,935.401765271155
1483,19,0.0,876.7462366557804
1484,20,0.0,1800.1517832852692
1485,21,0.0,1064.0433796791306
1486,22,0.0,756.2304551773835
1487,23,0.0,1583.3646616343804
1488,0,0.0,1807.823684294379
1489,1,0.0,1601.619242135028
1490,2,0.0,601.1888557216549
1491,3,0.0,1424.1161521689494
1492,4,0.0,941.1504749575538
1493,5,0.0,1069.7099850046477
1494,6,0.0,695.7397762931887
1495,7,164.71,460.68492952425714
1496,8,418.41,211.86641934333565
1497,9,655.58,132.23428569888594
1498,10,904.86,160.13291735131057
1499,11,975.29,508.8218838314744
1500,12,1014.71,459.3986111838087
1501,13,1046.65,856.2723015940345
1502,14,979.17,2202.337736600818
1503,15,744.55,2179.1765140763023
1504,16,504.13,2174.5488774391765
1505,17,189.4,927.2870423892448
1506,18,0.0,330.4962596010173
1507,19,0.0,558.9006989517908
1508,20,0.0,1094.7045847187292
1509,21,0.0,1518.7649304783963
1510,22,0.0,1513.4059506067488
1511,23,0.0,977.4187534247768
1512,0,0.0,1558.7687493574283
1513,1,0.0,2337.8096187572933
1514,2,0.0,2294.3316066025145
1515,3,0.0,916.9718258832208
1516,4,0.0,923.8845492611354
1517,5,0.0,249.50470868930407
1518,6,0.0,564.2847865049914
1519,7,169.98,754.0064963556171
1520,8,498.76,489.2478828147056
1521,9,793.29,211.44847253847803
1522,10,1002.64,734.094181675028
1523,11,1068.24,1127.6600093810612
1524,12,1060.02,684.5875773499126
1525,13,1054.19,536.8897900464732
1526,14,1022.83,803.0493518264398
1527,15,795.06,434.09966343970217
1528,16,523.86,537.1381443435217
1529,17,198.14,1162.9817999562774
1530,18,0.0,1289.899731428161
1531,19,0.0,837.7772354912593
1532,20,0.0,1229.0916639131983
1533,21,0.0,1188.4165366445327
1534,22,0.0,419.3144824559764
1535,23,0.0,703.634587137651
1536,0,0.0,1805.936288339323
1537,1,0.0,1477.1279944940927
1538,2,0.0,1082.766878292014
